,song,artist,date,explicit,uri_cancion,popularity,ironhacker,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
39,For Your Babies,Simply Red,1991,False,spotify:track:58zZvqjTZdm98YhZXvsATa,64,miguel.1962.mas,https://open.spotify.com/track/58zZvqjTZdm98YhZXvsATa,1fa0cOhromAZdq2xRA4vv8,0.726,0.486,9,-8.774,1,0.0237,0.212,0.00022,0.077,0.476,95.983,audio_features,58zZvqjTZdm98YhZXvsATa,spotify:track:58zZvqjTZdm98YhZXvsATa,https://api.spotify.com/v1/tracks/58zZvqjTZdm98YhZXvsATa,https://api.spotify.com/v1/audio-analysis/58zZvqjTZdm98YhZXvsATa,257760,4
40,I Like Chopin,Gazebo,1994-06-01,False,spotify:track:2FHnN5ELL83TGbtXMDzoiJ,62,miguel.1962.mas,https://open.spotify.com/track/2FHnN5ELL83TGbtXMDzoiJ,1Tzu45aHnn0Xz4msfhHRW1,0.779,0.635,2,-8.028,0,0.0282,0.577,0.000258,0.215,0.53,108.018,audio_features,2FHnN5ELL83TGbtXMDzoiJ,spotify:track:2FHnN5ELL83TGbtXMDzoiJ,https://api.spotify.com/v1/tracks/2FHnN5ELL83TGbtXMDzoiJ,https://api.spotify.com/v1/audio-analysis/2FHnN5ELL83TGbtXMDzoiJ,291720,4
41,Cars and Girls,Prefab Sprout,1988-03-14,False,spotify:track:755cKP6z9tywIgQpAc3cVV,50,miguel.1962.mas,https://open.spotify.com/track/755cKP6z9tywIgQpAc3cVV,4w3QqrcmBv8dasemwBXmxf,0.71,0.627,9,-10.624,0,0.0286,0.0481,0.000111,0.0825,0.835,130.878,audio_features,755cKP6z9tywIgQpAc3cVV,spotify:track:755cKP6z9tywIgQpAc3cVV,https://api.spotify.com/v1/tracks/755cKP6z9tywIgQpAc3cVV,https://api.spotify.com/v1/audio-analysis/755cKP6z9tywIgQpAc3cVV,265467,4
42,Creep,Radiohead,1993-02-22,True,spotify:track:0fuLRqMU6IaRoNAFIUdjPx,0,miguel.1962.mas,https://open.spotify.com/track/0fuLRqMU6IaRoNAFIUdjPx,4Z8W4fKeB5YxbusRsdQVPb,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,audio_features,0fuLRqMU6IaRoNAFIUdjPx,spotify:track:0fuLRqMU6IaRoNAFIUdjPx,https://api.spotify.com/v1/tracks/0fuLRqMU6IaRoNAFIUdjPx,https://api.spotify.com/v1/audio-analysis/0fuLRqMU6IaRoNAFIUdjPx,238640,4
43,It Ain't Over 'Til It's Over,Lenny Kravitz,1991-04-02,False,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,75,miguel.1962.mas,https://open.spotify.com/track/6VnpKLtfNH4Dk09YSGPSyR,5gznATMVO85ZcLTkE9ULU7,0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,audio_features,6VnpKLtfNH4Dk09YSGPSyR,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR,242640,4
44,Crazy,Seal,1991-06-11,False,spotify:track:10tdqQKFhddpkjzxllTVRj,57,miguel.1962.mas,https://open.spotify.com/track/10tdqQKFhddpkjzxllTVRj,5GtMEZEeFFsuHY8ad4kOxv,0.633,0.846,4,-6.744,0,0.0426,0.408,0.00341,0.11,0.899,102.871,audio_features,10tdqQKFhddpkjzxllTVRj,spotify:track:10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/tracks/10tdqQKFhddpkjzxllTVRj,https://api.spotify.com/v1/audio-analysis/10tdqQKFhddpkjzxllTVRj,268040,4
45,Don't Dream It's Over,Crowded House,1986-01-01,False,spotify:track:7G7tgVYORlDuVprcYHuFJh,76,miguel.1962.mas,https://open.spotify.com/track/7G7tgVYORlDuVprcYHuFJh,7ohlPA8dRBtCf92zaZCaaB,0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,audio_features,7G7tgVYORlDuVprcYHuFJh,spotify:track:7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/tracks/7G7tgVYORlDuVprcYHuFJh,https://api.spotify.com/v1/audio-analysis/7G7tgVYORlDuVprcYHuFJh,236933,4
46,Killing Me Softly With His Song,Fugees,1996,False,spotify:track:1MAqR81Tz28IIqMJ2KUDAO,0,miguel.1962.mas,https://open.spotify.com/track/1MAqR81Tz28IIqMJ2KUDAO,2WKdxPFRD7IqZvlIAvhMgY,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,audio_features,1MAqR81Tz28IIqMJ2KUDAO,spotify:track:1MAqR81Tz28IIqMJ2KUDAO,https://api.spotify.com/v1/tracks/1MAqR81Tz28IIqMJ2KUDAO,https://api.spotify.com/v1/audio-analysis/1MAqR81Tz28IIqMJ2KUDAO,298773,4
47,Wicked Game,Chris Isaak,1989-06-13,False,spotify:track:34u3Bj1KVxKWfA07yDJ2vG,0,miguel.1962.mas,https://open.spotify.com/track/34u3Bj1KVxKWfA07yDJ2vG,7290H8m1Dwt8G7jm1y9CQx,0.661,0.3,9,-18.055,1,0.0294,0.688,0.0118,0.0839,0.359,112.327,audio_features,34u3Bj1KVxKWfA07yDJ2vG,spotify:track:34u3Bj1KVxKWfA07yDJ2vG,https://api.spotify.com/v1/tracks/34u3Bj1KVxKWfA07yDJ2vG,https://api.spotify.com/v1/audio-analysis/34u3Bj1KVxKWfA07yDJ2vG,289067,4
48,(I Just) Died In Your Arms,Cutting Crew,1986-01-01,False,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,78,miguel.1962.mas,https://open.spotify.com/track/4ByEFOBuLXpCqvO1kw8Wdm,3cniTumSiUysiPWXapGx1i,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4
49,Stars,Simply Red,1991,False,spotify:track:75CgD6l7K4qMzZrn4CbZqz,71,miguel.1962.mas,https://open.spotify.com/track/75CgD6l7K4qMzZrn4CbZqz,1fa0cOhromAZdq2xRA4vv8,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,audio_features,75CgD6l7K4qMzZrn4CbZqz,spotify:track:75CgD6l7K4qMzZrn4CbZqz,https://api.spotify.com/v1/tracks/75CgD6l7K4qMzZrn4CbZqz,https://api.spotify.com/v1/audio-analysis/75CgD6l7K4qMzZrn4CbZqz,248600,4
50,The Crying Game,Boy George,1993-01-01,False,spotify:track:3txSqHwGING6J7waJXN8RJ,51,miguel.1962.mas,https://open.spotify.com/track/3txSqHwGING6J7waJXN8RJ,2BWfZGPtsjRlRp7JTDqI45,0.598,0.43,4,-16.621,0,0.0303,0.132,0.274,0.151,0.46,100.012,audio_features,3txSqHwGING6J7waJXN8RJ,spotify:track:3txSqHwGING6J7waJXN8RJ,https://api.spotify.com/v1/tracks/3txSqHwGING6J7waJXN8RJ,https://api.spotify.com/v1/audio-analysis/3txSqHwGING6J7waJXN8RJ,202840,4
51,Papa Was A Rollin' Stone,The Temptations,1972-01-01,False,spotify:track:0LlqwwSGPJen7TMVCzp1dI,0,miguel.1962.mas,https://open.spotify.com/track/0LlqwwSGPJen7TMVCzp1dI,3RwQ26hR2tJtA8F9p2n7jG,0.858,0.297,8,-17.123,1,0.173,0.417,0.231,0.0543,0.701,121.167,audio_features,0LlqwwSGPJen7TMVCzp1dI,spotify:track:0LlqwwSGPJen7TMVCzp1dI,https://api.spotify.com/v1/tracks/0LlqwwSGPJen7TMVCzp1dI,https://api.spotify.com/v1/audio-analysis/0LlqwwSGPJen7TMVCzp1dI,705173,4
52,If You Don't Know Me by Now - 2008 Remaster,Simply Red,1989,False,spotify:track:7DFawVSjI88xR9mjnWwURg,73,miguel.1962.mas,https://open.spotify.com/track/7DFawVSjI88xR9mjnWwURg,1fa0cOhromAZdq2xRA4vv8,0.638,0.352,10,-9.266,1,0.0268,0.492,0.0,0.105,0.204,94.173,audio_features,7DFawVSjI88xR9mjnWwURg,spotify:track:7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/tracks/7DFawVSjI88xR9mjnWwURg,https://api.spotify.com/v1/audio-analysis/7DFawVSjI88xR9mjnWwURg,204000,3
53,I Want to Know What Love Is - 1999 Remaster,Foreigner,1984-12-12,False,spotify:track:1JLn8RhQzHz3qDqsChcmBl,82,miguel.1962.mas,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl,6IRouO5mvvfcyxtPDKMYFN,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4
54,Pearls,Sade,1992-12-16,False,spotify:track:3MacKrBQf7wsyU2GiIxWVw,0,miguel.1962.mas,https://open.spotify.com/track/3MacKrBQf7wsyU2GiIxWVw,47zz7sob9NUcODy0BTDvKx,0.118,0.131,7,-16.277,0,0.0291,0.847,0.00214,0.107,0.0397,86.277,audio_features,3MacKrBQf7wsyU2GiIxWVw,spotify:track:3MacKrBQf7wsyU2GiIxWVw,https://api.spotify.com/v1/tracks/3MacKrBQf7wsyU2GiIxWVw,https://api.spotify.com/v1/audio-analysis/3MacKrBQf7wsyU2GiIxWVw,273227,1
55,Only You,Savage,1984-01-01,False,spotify:track:6dkUFYbLF4ZndPkuGKDGuB,36,miguel.1962.mas,https://open.spotify.com/track/6dkUFYbLF4ZndPkuGKDGuB,2t97iXd3qCH0qMvf83HziW,0.791,0.513,0,-15.03,1,0.0264,0.109,0.00922,0.076,0.97,108.361,audio_features,6dkUFYbLF4ZndPkuGKDGuB,spotify:track:6dkUFYbLF4ZndPkuGKDGuB,https://api.spotify.com/v1/tracks/6dkUFYbLF4ZndPkuGKDGuB,https://api.spotify.com/v1/audio-analysis/6dkUFYbLF4ZndPkuGKDGuB,233640,4
56,Don't Leave Me Now,Supertramp,1982,False,spotify:track:7rR1RCxf3Pe6JiSGBCiXKZ,0,miguel.1962.mas,https://open.spotify.com/track/7rR1RCxf3Pe6JiSGBCiXKZ,3JsMj0DEzyWc0VDlHuy9Bx,0.474,0.608,5,-9.398,0,0.0386,0.397,0.0509,0.0699,0.162,111.028,audio_features,7rR1RCxf3Pe6JiSGBCiXKZ,spotify:track:7rR1RCxf3Pe6JiSGBCiXKZ,https://api.spotify.com/v1/tracks/7rR1RCxf3Pe6JiSGBCiXKZ,https://api.spotify.com/v1/audio-analysis/7rR1RCxf3Pe6JiSGBCiXKZ,384933,4
57,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,2012-09-18,False,spotify:track:2fytePz8UsbUr8n33QBEcm,66,miguel.1962.mas,https://open.spotify.com/track/2fytePz8UsbUr8n33QBEcm,3fMbdgg4jU18AjLCKBhRSm,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,2fytePz8UsbUr8n33QBEcm,spotify:track:2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/tracks/2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/audio-analysis/2fytePz8UsbUr8n33QBEcm,251760,4
57,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Michael Jackson,2012-09-18,False,spotify:track:2fytePz8UsbUr8n33QBEcm,66,miguel.1962.mas,https://open.spotify.com/track/2fytePz8UsbUr8n33QBEcm,7EVlecngyrLHfQUqFMpwkT,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,2fytePz8UsbUr8n33QBEcm,spotify:track:2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/tracks/2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/audio-analysis/2fytePz8UsbUr8n33QBEcm,251760,4
57,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Siedah Garrett,2012-09-18,False,spotify:track:2fytePz8UsbUr8n33QBEcm,66,miguel.1962.mas,https://open.spotify.com/track/2fytePz8UsbUr8n33QBEcm,3fMbdgg4jU18AjLCKBhRSm,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,2fytePz8UsbUr8n33QBEcm,spotify:track:2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/tracks/2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/audio-analysis/2fytePz8UsbUr8n33QBEcm,251760,4
57,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,Siedah Garrett,2012-09-18,False,spotify:track:2fytePz8UsbUr8n33QBEcm,66,miguel.1962.mas,https://open.spotify.com/track/2fytePz8UsbUr8n33QBEcm,7EVlecngyrLHfQUqFMpwkT,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,audio_features,2fytePz8UsbUr8n33QBEcm,spotify:track:2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/tracks/2fytePz8UsbUr8n33QBEcm,https://api.spotify.com/v1/audio-analysis/2fytePz8UsbUr8n33QBEcm,251760,4
58,Being Boring - 2001 Remaster,Pet Shop Boys,2010-11-01,False,spotify:track:6GYNH48DdRpekBjjvqxStk,31,miguel.1962.mas,https://open.spotify.com/track/6GYNH48DdRpekBjjvqxStk,2ycnb8Er79LoH2AsR5ldjh,0.626,0.84,1,-8.818,0,0.0409,0.0373,0.0718,0.0943,0.186,119.779,audio_features,6GYNH48DdRpekBjjvqxStk,spotify:track:6GYNH48DdRpekBjjvqxStk,https://api.spotify.com/v1/tracks/6GYNH48DdRpekBjjvqxStk,https://api.spotify.com/v1/audio-analysis/6GYNH48DdRpekBjjvqxStk,291253,4
59,I Don't Know What You Want but I Can't Give It Any More - 2017 Remaster,Pet Shop Boys,1999-10-08,False,spotify:track:4xepX8V363CalzMA4nI10d,40,miguel.1962.mas,https://open.spotify.com/track/4xepX8V363CalzMA4nI10d,2ycnb8Er79LoH2AsR5ldjh,0.612,0.926,5,-6.068,0,0.0317,0.0039,0.0915,0.201,0.754,123.768,audio_features,4xepX8V363CalzMA4nI10d,spotify:track:4xepX8V363CalzMA4nI10d,https://api.spotify.com/v1/tracks/4xepX8V363CalzMA4nI10d,https://api.spotify.com/v1/audio-analysis/4xepX8V363CalzMA4nI10d,309307,4
60,Radioactivity - Live,Kraftwerk,2005-06-06,False,spotify:track:2zicrCSAr57Ob4Tz02PxtY,28,miguel.1962.mas,https://open.spotify.com/track/2zicrCSAr57Ob4Tz02PxtY,0dmPX6ovclgOy8WWJaFEUU,0.648,0.915,9,-9.388,0,0.0509,0.00544,0.416,0.249,0.189,126.041,audio_features,2zicrCSAr57Ob4Tz02PxtY,spotify:track:2zicrCSAr57Ob4Tz02PxtY,https://api.spotify.com/v1/tracks/2zicrCSAr57Ob4Tz02PxtY,https://api.spotify.com/v1/audio-analysis/2zicrCSAr57Ob4Tz02PxtY,464693,4
61,Let Me Love You,DJ Snake,2016-08-05,False,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,85,miguel.1962.mas,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,540vIaP2JwjQb9dm3aArA4,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
61,Let Me Love You,DJ Snake,2016-08-05,False,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,85,miguel.1962.mas,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,1uNFoZAHBGtllmzznpCI3s,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
61,Let Me Love You,Justin Bieber,2016-08-05,False,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,85,miguel.1962.mas,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,540vIaP2JwjQb9dm3aArA4,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
61,Let Me Love You,Justin Bieber,2016-08-05,False,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,85,miguel.1962.mas,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,1uNFoZAHBGtllmzznpCI3s,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
62,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,2018-05-30,True,spotify:track:6FRLCMO5TUHTexlWo8ym1W,69,miguel.1962.mas,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W,04gDigrS5kc9YWfZHwBETP,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4
62,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,2018-05-30,True,spotify:track:6FRLCMO5TUHTexlWo8ym1W,69,miguel.1962.mas,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W,4kYSro6naA4h99UJvo89HB,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4
62,Girls Like You (feat. Cardi B) - Cardi B Version,Cardi B,2018-05-30,True,spotify:track:6FRLCMO5TUHTexlWo8ym1W,69,miguel.1962.mas,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W,04gDigrS5kc9YWfZHwBETP,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4
62,Girls Like You (feat. Cardi B) - Cardi B Version,Cardi B,2018-05-30,True,spotify:track:6FRLCMO5TUHTexlWo8ym1W,69,miguel.1962.mas,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W,4kYSro6naA4h99UJvo89HB,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4
63,She Will Be Loved,Maroon 5,2002-06-25,False,spotify:track:7sapKrjDij2fpDVj0GxP66,74,miguel.1962.mas,https://open.spotify.com/track/7sapKrjDij2fpDVj0GxP66,04gDigrS5kc9YWfZHwBETP,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,audio_features,7sapKrjDij2fpDVj0GxP66,spotify:track:7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/tracks/7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/audio-analysis/7sapKrjDij2fpDVj0GxP66,257133,4
64,Feel,Robbie Williams,2002,False,spotify:track:2Ms33RTRCT6gArrpcrPxmo,75,miguel.1962.mas,https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo,2HcwFjNelS49kFbfvMxQYw,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,audio_features,2Ms33RTRCT6gArrpcrPxmo,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/tracks/2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/audio-analysis/2Ms33RTRCT6gArrpcrPxmo,263867,4
65,Angels,Robbie Williams,1997-01-01,False,spotify:track:1M2nd8jNUkkwrc1dgBPTJz,76,miguel.1962.mas,https://open.spotify.com/track/1M2nd8jNUkkwrc1dgBPTJz,2HcwFjNelS49kFbfvMxQYw,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,audio_features,1M2nd8jNUkkwrc1dgBPTJz,spotify:track:1M2nd8jNUkkwrc1dgBPTJz,https://api.spotify.com/v1/tracks/1M2nd8jNUkkwrc1dgBPTJz,https://api.spotify.com/v1/audio-analysis/1M2nd8jNUkkwrc1dgBPTJz,265000,4
66,Tripping - Radio Edit,Robbie Williams,2010-01-01,False,spotify:track:39ETTKJn4m6bL5NPkT9bY3,33,miguel.1962.mas,https://open.spotify.com/track/39ETTKJn4m6bL5NPkT9bY3,2HcwFjNelS49kFbfvMxQYw,0.67,0.926,2,-4.525,0,0.0468,0.0152,4.7e-05,0.115,0.754,118.034,audio_features,39ETTKJn4m6bL5NPkT9bY3,spotify:track:39ETTKJn4m6bL5NPkT9bY3,https://api.spotify.com/v1/tracks/39ETTKJn4m6bL5NPkT9bY3,https://api.spotify.com/v1/audio-analysis/39ETTKJn4m6bL5NPkT9bY3,243734,4
67,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2016-01-29,False,spotify:track:06KyNuuMOX1ROXRhj787tj,84,miguel.1962.mas,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,6VuMaDnrHyPL1p4EHjYLi7,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4
67,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,2016-01-29,False,spotify:track:06KyNuuMOX1ROXRhj787tj,84,miguel.1962.mas,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,0C8ZW7ezQVs4URX5aX7Kqx,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4
67,We Don't Talk Anymore (feat. Selena Gomez),Selena Gomez,2016-01-29,False,spotify:track:06KyNuuMOX1ROXRhj787tj,84,miguel.1962.mas,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,6VuMaDnrHyPL1p4EHjYLi7,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4
67,We Don't Talk Anymore (feat. Selena Gomez),Selena Gomez,2016-01-29,False,spotify:track:06KyNuuMOX1ROXRhj787tj,84,miguel.1962.mas,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj,0C8ZW7ezQVs4URX5aX7Kqx,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,06KyNuuMOX1ROXRhj787tj,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707,4
68,Good Life,OneRepublic,2009-01-01,True,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,75,miguel.1962.mas,https://open.spotify.com/track/6OtCIsQZ64Vs1EbzztvAv4,5Pwc4xIPtQLFEnJriah9YJ,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,audio_features,6OtCIsQZ64Vs1EbzztvAv4,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,https://api.spotify.com/v1/tracks/6OtCIsQZ64Vs1EbzztvAv4,https://api.spotify.com/v1/audio-analysis/6OtCIsQZ64Vs1EbzztvAv4,253307,4
69,Sunshine Reggae,Laid Back,2008-10-06,False,spotify:track:0z0JSkE5Nw3i3nin3BBSuG,65,miguel.1962.mas,https://open.spotify.com/track/0z0JSkE5Nw3i3nin3BBSuG,2OLmN3LLWtLF7zerL4VdaX,0.704,0.79,8,-5.756,1,0.0432,0.101,0.00657,0.0769,0.933,167.816,audio_features,0z0JSkE5Nw3i3nin3BBSuG,spotify:track:0z0JSkE5Nw3i3nin3BBSuG,https://api.spotify.com/v1/tracks/0z0JSkE5Nw3i3nin3BBSuG,https://api.spotify.com/v1/audio-analysis/0z0JSkE5Nw3i3nin3BBSuG,257667,4
70,Never Ending Story,Limahl,2009-09-25,False,spotify:track:2M6q8SznCTMo9XmppUmSJE,42,miguel.1962.mas,https://open.spotify.com/track/2M6q8SznCTMo9XmppUmSJE,7LTzUnZaptYfAFmvqW5M6D,0.668,0.527,0,-13.33,1,0.033,0.0357,0.0641,0.0595,0.521,121.191,audio_features,2M6q8SznCTMo9XmppUmSJE,spotify:track:2M6q8SznCTMo9XmppUmSJE,https://api.spotify.com/v1/tracks/2M6q8SznCTMo9XmppUmSJE,https://api.spotify.com/v1/audio-analysis/2M6q8SznCTMo9XmppUmSJE,320947,4
